filename,T,H,muX,muC,epsilon_X,epsilon_C,sigma_X,sigma_C,dx,vacuum,initial_guess
1809,350,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1810,350,35,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1811,350,35,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1812,350,35,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1813,350,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1814,350,35,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1815,350,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1816,350,35,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1817,350,35,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1818,350,35,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1819,350,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1820,350,35,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1821,350,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1822,350,35,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1823,350,35,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1824,350,35,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1825,350,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1826,350,35,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1827,350,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1828,350,35,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1829,350,35,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1830,350,35,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1831,350,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1832,350,35,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1833,350,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1834,350,35,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1835,350,35,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1836,350,35,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1837,350,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1838,350,50,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1839,350,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1840,350,50,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1841,350,50,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1842,350,50,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1843,350,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1844,350,50,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1845,350,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1846,350,50,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1847,350,50,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1848,350,50,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1849,350,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1850,350,50,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1851,350,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1852,350,50,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1853,350,50,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1854,350,50,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1855,350,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1856,350,50,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1857,350,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1858,350,50,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1859,350,50,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1860,350,50,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1861,350,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1862,350,50,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1863,350,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1864,350,50,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1865,350,50,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1866,350,50,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1867,350,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1868,350,50,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1869,350,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1870,350,50,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1871,350,50,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1872,350,50,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1873,350,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1874,350,75,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1875,350,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1876,350,75,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1877,350,75,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1878,350,75,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1879,350,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1880,350,75,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1881,350,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1882,350,75,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1883,350,75,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1884,350,75,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1885,350,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1886,350,75,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1887,350,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1888,350,75,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1889,350,75,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1890,350,75,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1891,350,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1892,350,75,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1893,350,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1894,350,75,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1895,350,75,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1896,350,75,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1897,350,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1898,350,75,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1899,350,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1900,350,75,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1901,350,75,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1902,350,75,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1903,350,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1904,350,75,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1905,350,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1906,350,75,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1907,350,75,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1908,350,75,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1909,350,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1910,350,100,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1911,350,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1912,350,100,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1913,350,100,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1914,350,100,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1915,350,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1916,350,100,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1917,350,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1918,350,100,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1919,350,100,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1920,350,100,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1921,350,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1922,350,100,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1923,350,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1924,350,100,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1925,350,100,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1926,350,100,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1927,350,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1928,350,100,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1929,350,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1930,350,100,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1931,350,100,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1932,350,100,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1933,350,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1934,350,100,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1935,350,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1936,350,100,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1937,350,100,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1938,350,100,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1939,350,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1940,350,100,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1941,350,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1942,350,100,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1943,350,100,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1944,350,100,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1945,400,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1946,400,10,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1947,400,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1948,400,10,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1949,400,10,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1950,400,10,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1951,400,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1952,400,10,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1953,400,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1954,400,10,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1955,400,10,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1956,400,10,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1957,400,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1958,400,10,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1959,400,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1960,400,10,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1961,400,10,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1962,400,10,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1963,400,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1964,400,10,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1965,400,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1966,400,10,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1967,400,10,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1968,400,10,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1969,400,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1970,400,10,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1971,400,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1972,400,10,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1973,400,10,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1974,400,10,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1975,400,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1976,400,10,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1977,400,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1978,400,10,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1979,400,10,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1980,400,10,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1981,400,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1982,400,15,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1983,400,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1984,400,15,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1985,400,15,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1986,400,15,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1987,400,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1988,400,15,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1989,400,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1990,400,15,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1991,400,15,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1992,400,15,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1993,400,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1994,400,15,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1995,400,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1996,400,15,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1997,400,15,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1998,400,15,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1999,400,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2000,400,15,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2001,400,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2002,400,15,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2003,400,15,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2004,400,15,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2005,400,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2006,400,15,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2007,400,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2008,400,15,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2009,400,15,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2010,400,15,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2011,400,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2012,400,15,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2013,400,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2014,400,15,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2015,400,15,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2016,400,15,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2017,400,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2018,400,20,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2019,400,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2020,400,20,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2021,400,20,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2022,400,20,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2023,400,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2024,400,20,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2025,400,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2026,400,20,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2027,400,20,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2028,400,20,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2029,400,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2030,400,20,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2031,400,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2032,400,20,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2033,400,20,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2034,400,20,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2035,400,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2036,400,20,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2037,400,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2038,400,20,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2039,400,20,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2040,400,20,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2041,400,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2042,400,20,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2043,400,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2044,400,20,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2045,400,20,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2046,400,20,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2047,400,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2048,400,20,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2049,400,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2050,400,20,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2051,400,20,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2052,400,20,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2053,400,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2054,400,25,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2055,400,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2056,400,25,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2057,400,25,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2058,400,25,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2059,400,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2060,400,25,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2061,400,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2062,400,25,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2063,400,25,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2064,400,25,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2065,400,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2066,400,25,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2067,400,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2068,400,25,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2069,400,25,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2070,400,25,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2071,400,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2072,400,25,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2073,400,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2074,400,25,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2075,400,25,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2076,400,25,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2077,400,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2078,400,25,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2079,400,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2080,400,25,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2081,400,25,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2082,400,25,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2083,400,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2084,400,25,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2085,400,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2086,400,25,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2087,400,25,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2088,400,25,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2089,400,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2090,400,30,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2091,400,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2092,400,30,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2093,400,30,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2094,400,30,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2095,400,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2096,400,30,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2097,400,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2098,400,30,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2099,400,30,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2100,400,30,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2101,400,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2102,400,30,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2103,400,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2104,400,30,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2105,400,30,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2106,400,30,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2107,400,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2108,400,30,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2109,400,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2110,400,30,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2111,400,30,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2112,400,30,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2113,400,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2114,400,30,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2115,400,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2116,400,30,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2117,400,30,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2118,400,30,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2119,400,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2120,400,30,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2121,400,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2122,400,30,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2123,400,30,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2124,400,30,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2125,400,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2126,400,35,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2127,400,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2128,400,35,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2129,400,35,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2130,400,35,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2131,400,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2132,400,35,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2133,400,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2134,400,35,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2135,400,35,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2136,400,35,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2137,400,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2138,400,35,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2139,400,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2140,400,35,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2141,400,35,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2142,400,35,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2143,400,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2144,400,35,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2145,400,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2146,400,35,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2147,400,35,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2148,400,35,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2149,400,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2150,400,35,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2151,400,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2152,400,35,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2153,400,35,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2154,400,35,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2155,400,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2156,400,35,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2157,400,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2158,400,35,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2159,400,35,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2160,400,35,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2161,400,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2162,400,50,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2163,400,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2164,400,50,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2165,400,50,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2166,400,50,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2167,400,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2168,400,50,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2169,400,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2170,400,50,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
